tcp_stream,mss_negotiated,ch_tcp_bytes,sh_tcp_bytes,ch_packets,sh_packets,handshake_duration_ms,crypto_cost_ratio_sh_over_ch,has_ch,has_sh,has_end_heuristic,handshake_complete
1245,1460,1383,3572,1,1,17653.168,2.582791,1,1,1,1
1246,1460,1383,3572,1,1,17653.167,2.582791,1,1,1,1
1247,1460,1383,3572,1,1,17658.117,2.582791,1,1,1,1
1248,1460,1383,3572,1,1,17654.985,2.582791,1,1,1,1
1249,1460,1383,3572,1,1,17658.656,2.582791,1,1,1,1
1250,1460,1383,3572,1,1,17659.883,2.582791,1,1,1,1
1251,1460,1383,3572,1,1,17655.430,2.582791,1,1,1,1
1252,1460,1383,3572,1,1,17657.479,2.582791,1,1,1,1
1253,1460,1383,3572,1,1,17663.265,2.582791,1,1,1,1
1254,1460,1383,3572,1,1,17667.024,2.582791,1,1,1,1
1255,1460,1383,3572,1,1,17666.891,2.582791,1,1,1,1
1256,1460,1383,3572,1,1,17664.393,2.582791,1,1,1,1
1257,1460,1383,3572,1,1,17663.247,2.582791,1,1,1,1
1258,1460,1383,3572,1,1,17668.352,2.582791,1,1,1,1
1259,1460,1383,3572,1,1,16558.390,2.582791,1,1,1,1
1260,1460,1383,3572,1,1,17672.442,2.582791,1,1,1,1
1261,1460,1383,3572,1,1,17328.395,2.582791,1,1,1,1
1262,1460,1383,3572,1,1,17672.980,2.582791,1,1,1,1
1263,1460,1383,3572,1,1,17675.004,2.582791,1,1,1,1
1264,1460,1383,3572,1,1,17679.076,2.582791,1,1,1,1
1265,1460,1383,3572,1,1,16258.590,2.582791,1,1,1,1
1266,1460,1383,3572,1,1,17676.272,2.582791,1,1,1,1
1267,1460,1383,3572,1,1,17206.907,2.582791,1,1,1,1
1268,1460,1383,3572,1,1,17655.011,2.582791,1,1,1,1
1269,1460,1383,3572,1,1,17647.813,2.582791,1,1,1,1
1270,1460,1383,3572,1,1,17642.905,2.582791,1,1,1,1
1271,1460,1383,3572,1,1,17638.427,2.582791,1,1,1,1
1272,1460,1383,3572,1,1,17640.451,2.582791,1,1,1,1
1273,1460,1383,3572,1,1,17645.424,2.582791,1,1,1,1
1274,1460,1383,3572,1,1,17639.266,2.582791,1,1,1,1
1275,1460,1383,3572,1,1,16705.451,2.582791,1,1,1,1
1276,1460,1383,3572,1,1,17642.888,2.582791,1,1,1,1
1277,1460,1383,3572,1,1,17626.943,2.582791,1,1,1,1
1278,1460,1383,3572,1,1,17631.199,2.582791,1,1,1,1
1279,1460,1383,3572,1,1,17637.600,2.582791,1,1,1,1
1280,1460,1383,3572,1,1,17643.530,2.582791,1,1,1,1
1281,1460,1383,3572,1,1,17623.955,2.582791,1,1,1,1
1282,1460,1383,3572,1,1,17625.358,2.582791,1,1,1,1
1283,1460,1383,3572,1,1,17631.436,2.582791,1,1,1,1
1284,1460,1383,3572,1,1,17635.556,2.582791,1,1,1,1
1285,1460,1383,3572,1,1,17624.469,2.582791,1,1,1,1
1286,1460,1383,3572,1,1,16886.412,2.582791,1,1,1,1
1287,1460,1383,3572,1,1,16237.221,2.582791,1,1,1,1
1288,1460,1383,3572,1,1,17610.788,2.582791,1,1,1,1
1289,1460,1383,3572,1,1,17612.166,2.582791,1,1,1,1
1290,1460,0,0,0,0,,,0,0,1,0
1291,1460,1383,3572,1,1,17599.955,2.582791,1,1,1,1
1292,1460,1383,3572,1,1,16867.314,2.582791,1,1,1,1
1293,1460,1383,3572,1,1,17603.063,2.582791,1,1,1,1
1294,1460,1383,3572,1,1,17563.888,2.582791,1,1,1,1
1295,1460,1383,3572,1,1,17564.077,2.582791,1,1,1,1
1296,1460,1383,3572,1,1,17554.125,2.582791,1,1,1,1
1297,1460,1383,3572,1,1,16476.247,2.582791,1,1,1,1
1298,1460,1383,3572,1,1,16410.311,2.582791,1,1,1,1
1299,1460,1383,3572,1,1,17568.830,2.582791,1,1,1,1
1300,1460,1383,3572,1,1,17576.254,2.582791,1,1,1,1
1301,1460,1383,3572,1,1,17577.982,2.582791,1,1,1,1
1302,1460,1383,3572,1,1,17579.240,2.582791,1,1,1,1
1303,1460,1383,3572,1,1,17584.462,2.582791,1,1,1,1
1304,1460,1383,3572,1,1,16347.908,2.582791,1,1,1,1
1305,1460,1383,3572,1,1,16648.157,2.582791,1,1,1,1
1306,1460,1383,3572,1,1,17566.728,2.582791,1,1,1,1
1307,1460,1383,3572,1,1,17572.220,2.582791,1,1,1,1
1308,1460,1383,3572,1,1,14988.587,2.582791,1,1,1,1
1309,1460,1383,3572,1,1,17581.943,2.582791,1,1,1,1
1310,1460,1383,3572,1,1,17557.933,2.582791,1,1,1,1
1311,1460,1383,3572,1,1,17499.755,2.582791,1,1,1,1
1312,1460,1383,3572,1,1,17583.674,2.582791,1,1,1,1
1313,1460,1383,3572,1,1,17008.134,2.582791,1,1,1,1
1314,1460,1383,3572,1,1,17579.902,2.582791,1,1,1,1
1315,1460,1383,3572,1,1,17566.807,2.582791,1,1,1,1
1316,1460,1383,3572,1,1,17570.159,2.582791,1,1,1,1
1317,1460,1383,3572,1,1,17575.775,2.582791,1,1,1,1
1318,1460,1383,3572,1,1,17574.153,2.582791,1,1,1,1
1319,1460,1383,3572,1,1,17580.163,2.582791,1,1,1,1
1320,1460,1383,3572,1,1,17585.528,2.582791,1,1,1,1
1321,1460,1383,3572,1,1,14458.929,2.582791,1,1,1,1
1322,1460,1383,3572,1,1,17591.138,2.582791,1,1,1,1
1323,1460,1383,3572,1,1,17595.449,2.582791,1,1,1,1
1324,1460,1383,3572,1,1,15719.492,2.582791,1,1,1,1
1325,1460,1383,3572,1,1,17581.030,2.582791,1,1,1,1
1326,1460,1383,3572,1,1,17162.585,2.582791,1,1,1,1
1327,1460,1383,3572,1,1,17590.431,2.582791,1,1,1,1
1328,1460,1383,3572,1,1,17588.609,2.582791,1,1,1,1
1329,1460,1383,3572,1,1,17594.968,2.582791,1,1,1,1
1330,1460,1383,3572,1,1,16551.066,2.582791,1,1,1,1
1331,1460,1383,3572,1,1,17593.865,2.582791,1,1,1,1
1332,1460,1383,3572,1,1,17595.285,2.582791,1,1,1,1
1333,1460,1383,3572,1,1,17590.139,2.582791,1,1,1,1
1334,1460,1383,3572,1,1,17436.592,2.582791,1,1,1,1
1335,1460,1383,3572,1,1,17159.670,2.582791,1,1,1,1
1336,1460,1383,3572,1,1,16350.616,2.582791,1,1,1,1
1337,1460,1383,3572,1,1,17593.234,2.582791,1,1,1,1
1338,1460,1383,3572,1,1,17583.328,2.582791,1,1,1,1
1339,1460,1383,3572,1,1,17589.240,2.582791,1,1,1,1
1340,1460,1383,3572,1,1,16468.883,2.582791,1,1,1,1
1341,1460,1383,3572,1,1,17589.375,2.582791,1,1,1,1
1342,1460,1383,3572,1,1,17142.612,2.582791,1,1,1,1
1343,1460,1383,3572,1,1,17584.616,2.582791,1,1,1,1
1344,1460,1383,3572,1,1,17570.300,2.582791,1,1,1,1
1345,1460,1383,3572,1,1,17576.244,2.582791,1,1,1,1
1346,1460,1383,3572,1,1,16792.683,2.582791,1,1,1,1
1347,1460,1383,3572,1,1,17520.257,2.582791,1,1,1,1
1348,1460,1383,3572,1,1,16820.238,2.582791,1,1,1,1
1349,1460,1383,3572,1,1,16804.329,2.582791,1,1,1,1
1350,1460,1383,3572,1,1,17511.048,2.582791,1,1,1,1
1351,1460,1383,3572,1,1,17515.075,2.582791,1,1,1,1
1352,1460,1383,3572,1,1,17520.446,2.582791,1,1,1,1
1353,1460,1383,3572,1,1,17526.686,2.582791,1,1,1,1
1354,1460,1383,3572,1,1,17526.424,2.582791,1,1,1,1
1355,1460,1383,3572,1,1,16801.734,2.582791,1,1,1,1
1356,1460,1383,3572,1,1,17518.255,2.582791,1,1,1,1
1357,1460,1383,3572,1,1,17511.151,2.582791,1,1,1,1
1358,1460,1383,3572,1,1,16071.795,2.582791,1,1,1,1
1359,1460,1383,3572,1,1,17499.103,2.582791,1,1,1,1
1360,1460,1383,3572,1,1,16357.049,2.582791,1,1,1,1
1361,1460,1383,3572,1,1,17510.557,2.582791,1,1,1,1
1362,1460,1383,3572,1,1,16713.899,2.582791,1,1,1,1
1363,1460,1383,3572,1,1,17519.831,2.582791,1,1,1,1
1364,1460,1383,3572,1,1,17520.250,2.582791,1,1,1,1
1365,1460,1383,3572,1,1,17520.956,2.582791,1,1,1,1
1366,1460,1383,3572,1,1,17523.428,2.582791,1,1,1,1
1367,1460,1383,3572,1,1,13492.460,2.582791,1,1,1,1
1368,1460,1383,3572,1,1,16992.693,2.582791,1,1,1,1
1369,1460,1383,3572,1,1,17513.130,2.582791,1,1,1,1
1370,1460,1383,3572,1,1,17519.093,2.582791,1,1,1,1
1371,1460,1383,3572,1,1,17522.373,2.582791,1,1,1,1
1372,1460,1383,3572,1,1,15201.868,2.582791,1,1,1,1
1373,1460,1383,3572,1,1,17507.353,2.582791,1,1,1,1
1374,1460,1383,3572,1,1,17508.046,2.582791,1,1,1,1
1375,1460,1383,3572,1,1,16329.989,2.582791,1,1,1,1
1376,1460,1383,3572,1,1,17506.897,2.582791,1,1,1,1
1377,1460,1383,3572,1,1,17509.265,2.582791,1,1,1,1
1378,1460,1383,3572,1,1,17513.305,2.582791,1,1,1,1
1379,1460,1383,3572,1,1,17379.875,2.582791,1,1,1,1
1380,1460,1383,3572,1,1,17520.466,2.582791,1,1,1,1
1381,1460,1383,3572,1,1,17525.156,2.582791,1,1,1,1
1382,1460,1383,3572,1,1,17518.970,2.582791,1,1,1,1
1383,1460,1383,3572,1,1,17525.100,2.582791,1,1,1,1
1384,1460,1383,3572,1,1,16234.148,2.582791,1,1,1,1
1385,1460,1383,3572,1,1,17522.693,2.582791,1,1,1,1
1386,1460,1383,3572,1,1,17525.444,2.582791,1,1,1,1
1387,1460,1383,3572,1,1,17512.171,2.582791,1,1,1,1
1388,1460,1383,3572,1,1,17514.315,2.582791,1,1,1,1
1389,1460,1383,3572,1,1,17518.554,2.582791,1,1,1,1
1390,1460,1383,3572,1,1,16267.016,2.582791,1,1,1,1
1391,1460,1383,3572,1,1,17513.649,2.582791,1,1,1,1
1392,1460,1383,3572,1,1,17517.284,2.582791,1,1,1,1
1393,1460,1383,3572,1,1,17521.552,2.582791,1,1,1,1
1394,1460,1383,3572,1,1,17523.081,2.582791,1,1,1,1
1395,1460,1383,3572,1,1,17527.744,2.582791,1,1,1,1
1396,1460,1383,3572,1,1,16508.267,2.582791,1,1,1,1
1397,1460,1383,3572,1,1,17527.319,2.582791,1,1,1,1
1398,1460,1383,3572,1,1,16768.651,2.582791,1,1,1,1
1399,1460,1383,3572,1,1,17533.343,2.582791,1,1,1,1
1400,1460,1383,3572,1,1,17534.114,2.582791,1,1,1,1
1401,1460,1383,3572,1,1,17539.249,2.582791,1,1,1,1
1402,1460,1383,3572,1,1,17541.379,2.582791,1,1,1,1
1403,1460,1383,3572,1,1,17544.476,2.582791,1,1,1,1
1404,1460,1383,3572,1,1,17550.781,2.582791,1,1,1,1
1405,1460,1383,3572,1,1,17545.634,2.582791,1,1,1,1
1406,1460,1383,3572,1,1,17547.428,2.582791,1,1,1,1
1407,1460,1383,3572,1,1,17552.405,2.582791,1,1,1,1
1408,1460,1383,3572,1,1,17265.862,2.582791,1,1,1,1
1409,1460,1383,3572,1,1,17536.885,2.582791,1,1,1,1
1410,1460,1383,3572,1,1,17532.588,2.582791,1,1,1,1
1411,1460,1383,3572,1,1,15227.012,2.582791,1,1,1,1
1412,1460,1383,3572,1,1,16896.794,2.582791,1,1,1,1
1413,1460,1383,3572,1,1,17531.444,2.582791,1,1,1,1
1414,1460,1383,3572,1,1,17532.031,2.582791,1,1,1,1
1415,1460,1383,3572,1,1,17537.559,2.582791,1,1,1,1
1416,1460,1383,3572,1,1,17543.619,2.582791,1,1,1,1
1417,1460,1383,3572,1,1,17547.738,2.582791,1,1,1,1
1418,1460,1383,3572,1,1,17541.085,2.582791,1,1,1,1
1419,1460,1383,3572,1,1,17535.709,2.582791,1,1,1,1
1420,1460,1383,3572,1,1,17541.048,2.582791,1,1,1,1
1421,1460,1383,3572,1,1,17537.790,2.582791,1,1,1,1
1422,1460,1383,3572,1,1,17540.523,2.582791,1,1,1,1
1423,1460,1383,3572,1,1,17537.585,2.582791,1,1,1,1
1424,1460,1383,3572,1,1,17533.148,2.582791,1,1,1,1
1425,1460,1383,3572,1,1,17539.401,2.582791,1,1,1,1
1426,1460,1383,3572,1,1,16350.118,2.582791,1,1,1,1
1427,1460,1383,3572,1,1,17545.905,2.582791,1,1,1,1
1428,1460,1383,3572,1,1,17550.863,2.582791,1,1,1,1
1429,1460,1383,3572,1,1,17553.686,2.582791,1,1,1,1
1430,1460,1383,3572,1,1,17558.453,2.582791,1,1,1,1
1431,1460,1383,3572,1,1,17559.777,2.582791,1,1,1,1
1432,1460,1383,3572,1,1,17163.642,2.582791,1,1,1,1
1433,1460,1383,3572,1,1,17541.840,2.582791,1,1,1,1
1434,1460,1383,3572,1,1,17543.089,2.582791,1,1,1,1
1435,1460,1383,3572,1,1,16879.963,2.582791,1,1,1,1
1436,1460,1383,3572,1,1,16201.378,2.582791,1,1,1,1
1437,1460,1383,3572,1,1,17557.370,2.582791,1,1,1,1
1438,1460,1383,3572,1,1,17564.664,2.582791,1,1,1,1
1439,1460,1383,3572,1,1,16284.707,2.582791,1,1,1,1
1440,1460,1383,3572,1,1,17557.735,2.582791,1,1,1,1
1441,1460,1383,3572,1,1,17561.124,2.582791,1,1,1,1
1442,1460,1383,3572,1,1,17565.955,2.582791,1,1,1,1
1443,1460,1383,3572,1,1,17562.908,2.582791,1,1,1,1
1444,1460,1383,3572,1,1,16756.521,2.582791,1,1,1,1
1445,1460,1383,3572,1,1,17564.268,2.582791,1,1,1,1
1446,1460,1383,3572,1,1,17567.438,2.582791,1,1,1,1
1447,1460,1383,3572,1,1,16978.083,2.582791,1,1,1,1
1448,1460,1383,3572,1,1,17554.603,2.582791,1,1,1,1
1449,1460,1383,3572,1,1,17392.937,2.582791,1,1,1,1
1450,1460,1383,3572,1,1,17556.510,2.582791,1,1,1,1
1451,1460,1383,3572,1,1,17233.284,2.582791,1,1,1,1
1452,1460,1383,3572,1,1,17252.824,2.582791,1,1,1,1
1453,1460,1383,3572,1,1,17558.739,2.582791,1,1,1,1
1454,1460,1383,3572,1,1,17562.152,2.582791,1,1,1,1
1455,1460,1383,3572,1,1,17568.129,2.582791,1,1,1,1
1456,1460,1383,3572,1,1,17570.437,2.582791,1,1,1,1
1457,1460,1383,3572,1,1,17445.316,2.582791,1,1,1,1
1458,1460,1383,3572,1,1,17576.113,2.582791,1,1,1,1
1459,1460,1383,3572,1,1,17584.708,2.582791,1,1,1,1
1460,1460,1383,3572,1,1,17586.637,2.582791,1,1,1,1
1461,1460,1383,3572,1,1,17593.960,2.582791,1,1,1,1
1462,1460,1383,3572,1,1,16905.063,2.582791,1,1,1,1
1463,1460,1383,3572,1,1,17603.814,2.582791,1,1,1,1
1464,1460,1383,3572,1,1,17601.555,2.582791,1,1,1,1
1465,1460,1383,3572,1,1,17606.879,2.582791,1,1,1,1
1466,1460,1383,3572,1,1,17610.839,2.582791,1,1,1,1
1467,1460,1383,3572,1,1,17616.721,2.582791,1,1,1,1
1468,1460,1383,3572,1,1,17625.754,2.582791,1,1,1,1
1469,1460,1383,3572,1,1,17632.654,2.582791,1,1,1,1
1470,1460,1383,3572,1,1,17644.710,2.582791,1,1,1,1
1471,1460,1383,3572,1,1,17126.416,2.582791,1,1,1,1
1472,1460,1383,3572,1,1,17647.768,2.582791,1,1,1,1
1473,1460,1383,3572,1,1,17649.554,2.582791,1,1,1,1
1474,1460,1383,3572,1,1,17657.568,2.582791,1,1,1,1
1475,1460,1383,3572,1,1,17661.510,2.582791,1,1,1,1
1476,1460,1383,3572,1,1,17668.128,2.582791,1,1,1,1
1477,1460,1383,3572,1,1,17672.718,2.582791,1,1,1,1
1478,1460,1383,3572,1,1,17676.765,2.582791,1,1,1,1
1479,1460,1383,3572,1,1,17678.557,2.582791,1,1,1,1
1480,1460,1383,3572,1,1,17196.047,2.582791,1,1,1,1
1481,1460,1383,3572,1,1,17398.994,2.582791,1,1,1,1
1482,1460,1383,3572,1,1,17523.422,2.582791,1,1,1,1
1483,1460,1383,3572,1,1,16944.789,2.582791,1,1,1,1
1484,1460,1383,3572,1,1,17369.102,2.582791,1,1,1,1
1485,1460,1383,3572,1,1,17485.611,2.582791,1,1,1,1
1486,1460,1383,3572,1,1,17697.306,2.582791,1,1,1,1
1487,1460,1383,3572,1,1,17699.525,2.582791,1,1,1,1
1488,1460,1383,3572,1,1,17699.938,2.582791,1,1,1,1
1489,1460,1383,3572,1,1,17703.758,2.582791,1,1,1,1
1490,1460,1383,3572,1,1,17711.508,2.582791,1,1,1,1
1491,1460,1383,3572,1,1,16567.744,2.582791,1,1,1,1
1492,1460,1383,3572,1,1,17704.836,2.582791,1,1,1,1
1493,1460,1383,3572,1,1,17604.486,2.582791,1,1,1,1
1494,1460,1383,3572,1,1,17719.930,2.582791,1,1,1,1
1495,1460,1383,3572,1,1,17721.529,2.582791,1,1,1,1
1496,1460,1383,3572,1,1,17727.300,2.582791,1,1,1,1
1497,1460,1383,3572,1,1,17471.419,2.582791,1,1,1,1
1498,1460,1383,3572,1,1,17742.256,2.582791,1,1,1,1
1499,1460,1383,3572,1,1,17734.431,2.582791,1,1,1,1
1500,1460,1383,3572,1,1,16850.112,2.582791,1,1,1,1
1501,1460,1383,3572,1,1,17756.188,2.582791,1,1,1,1
1502,1460,1383,3572,1,1,17759.342,2.582791,1,1,1,1
1503,1460,1383,3572,1,1,17761.267,2.582791,1,1,1,1
1504,1460,1383,3572,1,1,17768.082,2.582791,1,1,1,1
1505,1460,1383,3572,1,1,17774.622,2.582791,1,1,1,1
1506,1460,1383,3572,1,1,17775.117,2.582791,1,1,1,1
1507,1460,1383,3572,1,1,16517.809,2.582791,1,1,1,1
1508,1460,1383,3572,1,1,14727.266,2.582791,1,1,1,1
1509,1460,1383,3572,1,1,17787.173,2.582791,1,1,1,1
1510,1460,1383,3572,1,1,17579.724,2.582791,1,1,1,1
1511,1460,1383,3572,1,1,17771.335,2.582791,1,1,1,1
1512,1460,1383,3572,1,1,17771.090,2.582791,1,1,1,1
1513,1460,1383,3572,1,1,17779.076,2.582791,1,1,1,1
1514,1460,1383,3572,1,1,17785.751,2.582791,1,1,1,1
1515,1460,1383,3572,1,1,17783.205,2.582791,1,1,1,1
1516,1460,1383,3572,1,1,17782.169,2.582791,1,1,1,1
1517,1460,1383,3572,1,1,17790.173,2.582791,1,1,1,1
1518,1460,1383,3572,1,1,17793.420,2.582791,1,1,1,1
1519,1460,1383,3572,1,1,17801.679,2.582791,1,1,1,1
1520,1460,1383,3572,1,1,17539.840,2.582791,1,1,1,1
1521,1460,1383,3572,1,1,17797.681,2.582791,1,1,1,1
1522,1460,1383,3572,1,1,17528.368,2.582791,1,1,1,1
1523,1460,1383,3572,1,1,17808.536,2.582791,1,1,1,1
1524,1460,1383,3572,1,1,17812.558,2.582791,1,1,1,1
1525,1460,1383,3572,1,1,17818.891,2.582791,1,1,1,1
1526,1460,1383,3572,1,1,17824.496,2.582791,1,1,1,1
1527,1460,1383,3572,1,1,13805.761,2.582791,1,1,1,1
1528,1460,1383,3572,1,1,16926.702,2.582791,1,1,1,1
1529,1460,1383,3572,1,1,17586.559,2.582791,1,1,1,1
1530,1460,1383,3572,1,1,17241.598,2.582791,1,1,1,1
1531,1460,1383,3572,1,1,17837.686,2.582791,1,1,1,1
1532,1460,1383,3572,1,1,16177.554,2.582791,1,1,1,1
1533,1460,1383,3572,1,1,17831.814,2.582791,1,1,1,1
1534,1460,1383,3572,1,1,17837.112,2.582791,1,1,1,1
1535,1460,1383,3572,1,1,17448.437,2.582791,1,1,1,1
1536,1460,1383,3572,1,1,17850.015,2.582791,1,1,1,1
1537,1460,1383,3572,1,1,17850.498,2.582791,1,1,1,1
1538,1460,1383,3572,1,1,17855.920,2.582791,1,1,1,1
1539,1460,1383,3572,1,1,17850.805,2.582791,1,1,1,1
1540,1460,1383,3572,1,1,17830.628,2.582791,1,1,1,1
1541,1460,1383,3572,1,1,17823.927,2.582791,1,1,1,1
1542,1460,1383,3572,1,1,17831.705,2.582791,1,1,1,1
1543,1460,1383,3572,1,1,17830.783,2.582791,1,1,1,1
1544,1460,1383,3572,1,1,15652.219,2.582791,1,1,1,1
1545,1460,1383,3572,1,1,17832.733,2.582791,1,1,1,1
1546,1460,1383,3572,1,1,17831.174,2.582791,1,1,1,1
1547,1460,1383,3572,1,1,17838.448,2.582791,1,1,1,1
1548,1460,1383,3572,1,1,17844.730,2.582791,1,1,1,1
1549,1460,1383,3572,1,1,17848.287,2.582791,1,1,1,1
1550,1460,1383,3572,1,1,17854.133,2.582791,1,1,1,1
1551,1460,1383,3572,1,1,17041.385,2.582791,1,1,1,1
1552,1460,1383,3572,1,1,17857.566,2.582791,1,1,1,1
1553,1460,1383,3572,1,1,17865.316,2.582791,1,1,1,1
1554,1460,1383,3572,1,1,15905.606,2.582791,1,1,1,1
1555,1460,1383,3572,1,1,17873.489,2.582791,1,1,1,1
1556,1460,1383,3572,1,1,17880.067,2.582791,1,1,1,1
1557,1460,1383,3572,1,1,17888.313,2.582791,1,1,1,1
1558,1460,1383,3572,1,1,17893.729,2.582791,1,1,1,1
1559,1460,1383,3572,1,1,17900.381,2.582791,1,1,1,1
1560,1460,1383,3572,1,1,17904.173,2.582791,1,1,1,1
1561,1460,1383,3572,1,1,17912.934,2.582791,1,1,1,1
1562,1460,1383,3572,1,1,17913.684,2.582791,1,1,1,1
1563,1460,1383,3572,1,1,17917.671,2.582791,1,1,1,1
1564,1460,1383,3572,1,1,17925.170,2.582791,1,1,1,1
1565,1460,1383,3572,1,1,17933.717,2.582791,1,1,1,1
1566,1460,1383,3572,1,1,17944.544,2.582791,1,1,1,1
1567,1460,1383,3572,1,1,17949.450,2.582791,1,1,1,1
1568,1460,1383,3572,1,1,17960.565,2.582791,1,1,1,1
1569,1460,1383,3572,1,1,17969.308,2.582791,1,1,1,1
1570,1460,1383,3572,1,1,17970.138,2.582791,1,1,1,1
1571,1460,1383,3572,1,1,17979.990,2.582791,1,1,1,1
1572,1460,1383,3572,1,1,16044.918,2.582791,1,1,1,1
1573,1460,1383,3572,1,1,17989.235,2.582791,1,1,1,1
1574,1460,1383,3572,1,1,17996.181,2.582791,1,1,1,1
1575,1460,1383,3572,1,1,18005.148,2.582791,1,1,1,1
1576,1460,1383,3572,1,1,18011.689,2.582791,1,1,1,1
1577,1460,1383,3572,1,1,18017.106,2.582791,1,1,1,1
1578,1460,1383,3572,1,1,18025.321,2.582791,1,1,1,1
1579,1460,1383,3572,1,1,18030.720,2.582791,1,1,1,1
1580,1460,1383,3572,1,1,17269.979,2.582791,1,1,1,1
1581,1460,1383,3572,1,1,18027.681,2.582791,1,1,1,1
1582,1460,1383,3572,1,1,18036.984,2.582791,1,1,1,1
1583,1460,1383,3572,1,1,18040.428,2.582791,1,1,1,1
1584,1460,1383,3572,1,1,18048.598,2.582791,1,1,1,1
1585,1460,1383,3572,1,1,18056.778,2.582791,1,1,1,1
1586,1460,1383,3572,1,1,18041.936,2.582791,1,1,1,1
1587,1460,1383,3572,1,1,18050.178,2.582791,1,1,1,1
1588,1460,1383,3572,1,1,18057.025,2.582791,1,1,1,1
1589,1460,1383,3572,1,1,18058.320,2.582791,1,1,1,1
1590,1460,1383,3572,1,1,18064.056,2.582791,1,1,1,1
1591,1460,1383,3572,1,1,18057.229,2.582791,1,1,1,1
1592,1460,1383,3572,1,1,17740.443,2.582791,1,1,1,1
1593,1460,1383,3572,1,1,17894.213,2.582791,1,1,1,1
1594,1460,1383,3572,1,1,17109.399,2.582791,1,1,1,1
1595,1460,1383,3572,1,1,18061.943,2.582791,1,1,1,1
1596,1460,1383,3572,1,1,18057.784,2.582791,1,1,1,1
1597,1460,1383,3572,1,1,18062.363,2.582791,1,1,1,1
1598,1460,1383,3572,1,1,16451.752,2.582791,1,1,1,1
1599,1460,1383,3572,1,1,17727.839,2.582791,1,1,1,1
1600,1460,1383,3572,1,1,18074.410,2.582791,1,1,1,1
1601,1460,1383,3572,1,1,18084.343,2.582791,1,1,1,1
1602,1460,1383,3572,1,1,15051.533,2.582791,1,1,1,1
1603,1460,1383,3572,1,1,17789.444,2.582791,1,1,1,1
1604,1460,1383,3572,1,1,18083.912,2.582791,1,1,1,1
1605,1460,1383,3572,1,1,16346.254,2.582791,1,1,1,1
1606,1460,1383,3572,1,1,18010.634,2.582791,1,1,1,1
1607,1460,1383,3572,1,1,18089.699,2.582791,1,1,1,1
1608,1460,1383,3572,1,1,18096.470,2.582791,1,1,1,1
1609,1460,1383,3572,1,1,18106.739,2.582791,1,1,1,1
1610,1460,1383,3572,1,1,18103.770,2.582791,1,1,1,1
1611,1460,1383,3572,1,1,15085.666,2.582791,1,1,1,1
1612,1460,1383,3572,1,1,18106.423,2.582791,1,1,1,1
1613,1460,1383,3572,1,1,18110.995,2.582791,1,1,1,1
1614,1460,1383,3572,1,1,18110.776,2.582791,1,1,1,1
1615,1460,1383,3572,1,1,18091.747,2.582791,1,1,1,1
1616,1460,1383,3572,1,1,18099.882,2.582791,1,1,1,1
1617,1460,1383,3572,1,1,18104.266,2.582791,1,1,1,1
1618,1460,1383,3572,1,1,16453.190,2.582791,1,1,1,1
1619,1460,1383,3572,1,1,17882.446,2.582791,1,1,1,1
1620,1460,1383,3572,1,1,18109.466,2.582791,1,1,1,1
1621,1460,1383,3572,1,1,17115.688,2.582791,1,1,1,1
1622,1460,1383,3572,1,1,18114.619,2.582791,1,1,1,1
1623,1460,1383,3572,1,1,18119.682,2.582791,1,1,1,1
1624,1460,1383,3572,1,1,18122.097,2.582791,1,1,1,1
1625,1460,1383,3572,1,1,18127.905,2.582791,1,1,1,1
1626,1460,1383,3572,1,1,17046.547,2.582791,1,1,1,1
1627,1460,1383,3572,1,1,18112.398,2.582791,1,1,1,1
1628,1460,1383,3572,1,1,18029.537,2.582791,1,1,1,1
1629,1460,1383,3572,1,1,18142.321,2.582791,1,1,1,1
1630,1460,1383,3572,1,1,18148.065,2.582791,1,1,1,1
1631,1460,1383,3572,1,1,18146.254,2.582791,1,1,1,1
1632,1460,1383,3572,1,1,18149.361,2.582791,1,1,1,1
1633,1460,1383,3572,1,1,18148.834,2.582791,1,1,1,1
1634,1460,1383,3572,1,1,18153.260,2.582791,1,1,1,1
1635,1460,1383,3572,1,1,18153.960,2.582791,1,1,1,1
1636,1460,1383,3572,1,1,18150.341,2.582791,1,1,1,1
1637,1460,1383,3572,1,1,18151.620,2.582791,1,1,1,1
1638,1460,1383,3572,1,1,18154.118,2.582791,1,1,1,1
1639,1460,1383,3572,1,1,18160.483,2.582791,1,1,1,1
1640,1460,1383,3572,1,1,18164.677,2.582791,1,1,1,1
1641,1460,1383,3572,1,1,18170.858,2.582791,1,1,1,1
1642,1460,1383,3572,1,1,18171.703,2.582791,1,1,1,1
1643,1460,1383,3572,1,1,18178.280,2.582791,1,1,1,1
1644,1460,1383,3572,1,1,18185.045,2.582791,1,1,1,1
1645,1460,1383,3572,1,1,18183.870,2.582791,1,1,1,1
1646,1460,1383,3572,1,1,18187.231,2.582791,1,1,1,1
1647,1460,1383,3572,1,1,18189.321,2.582791,1,1,1,1
1648,1460,1383,3572,1,1,18192.816,2.582791,1,1,1,1
1649,1460,1383,3572,1,1,18198.237,2.582791,1,1,1,1
1650,1460,1383,3572,1,1,16786.144,2.582791,1,1,1,1
1651,1460,1383,3572,1,1,18187.085,2.582791,1,1,1,1
1652,1460,1383,3572,1,1,17560.607,2.582791,1,1,1,1
1653,1460,1383,3572,1,1,18195.415,2.582791,1,1,1,1
